drugs,target_pdb_id,targets,drug_smiles
r2_gen_85307,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)(=O)F)cc(C)c3N(C)S(C)(=O)=O)n2)cc1
r2_gen_61272,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)(=O)F)c(C)cc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_233217,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)(=O)F)c(C)cc3N(C)[SH](C)(C)=O)n2)cc1
r2_gen_12068,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)(=O)F)ncn3)n2)cc1
r2_gen_170779,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)(=O)O)ccc3N(SC)C(F)F)n2)cc1
r2_gen_170873,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)(=O)O)c(C)cc3O)n2)cc1
r2_gen_41558,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)(=O)S)ccc3N(C)S)n2)cc1
r2_gen_173498,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)(=O)S)ccc3N[SH](C)(C)=O)n2)cc1
r2_gen_164387,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)(=O)S)ccc3O)n2)cc1
r2_gen_48528,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)(=O)S)cc(C)c3N(C)S(C)(=O)=O)n2)cc1
r2_gen_144647,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)(=O)S)c(C)cc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_234519,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)(=O)S)c(C)cc3S(C)(=O)=O)n2)cc1
r2_gen_258529,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)(=O)S(C)(=O)=O)ccc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_253675,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)(=O)S)c(S(C)(=O)=O)cc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_190717,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S(=O)S(C)=O)ccc3S(C)(=O)=O)n2)cc1
r2_gen_270876,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)SS)ccc3C)n2)cc1
r2_gen_264082,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)SS)c(C)cc3C)n2)cc1
r2_gen_159248,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)SS(C)(=O)=O)c(C)cc3C)n2)cc1
r2_gen_292719,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(CS)S(C)(=O)=O)c(S)cc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_148488,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(C)S[SH](F)(F)(F)F)ccc3C)n2)cc1
r2_gen_210511,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccn(F)c3N(C)S(C)(=O)=O)n2)cc1
r2_gen_142737,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(F)C(F)F)cc(C)c3C)n2)cc1
r2_gen_114123,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(F)F)ccc3S(=O)(=O)c3ccccn3)n2)cc1
r2_gen_162975,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(F)F)cc(C)c3N(C)S(C)(=O)=O)n2)cc1
r2_gen_276043,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(F)[SH](C)(C)=O)ccc3C)n2)cc1
r2_gen_266943,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc[nH]c3C(N)=O)n2)cc1
r2_gen_293351,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(C)[nH]c(=O)c(C)c3N(C)S(C)(=O)=O)n2)cc1
r2_gen_174083,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccnnc3Cc3cnccc3N)n2)cc1
r2_gen_220607,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccnnc3[C@H](C)Cc3ccccc3)n2)cc1
r2_gen_150484,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccnnc3N(c3cc(C)ccc3C)S(C)(=O)=O)n2)cc1
r2_gen_218749,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccnnc3Nc3ccc(N(C)S(C)(=O)=O)cn3)n2)cc1
r2_gen_113812,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccnnc3Nc3cncnc3)n2)cc1
r2_gen_211501,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccnnc3N(Cc3cccnc3)S(C)(=O)=O)n2)cc1
r2_gen_270091,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccnnc3N(C)C(=O)c3ccc(C)cc3)n2)cc1
r2_gen_225036,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccnnc3N(C)C(=O)CC(C)=O)n2)cc1
r2_gen_51273,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccnnc3NC(F)F)n2)cc1
r2_gen_284422,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccnnc3N(C)S(=O)c3cccc(N(C)S(C)(=O)=O)c3)n2)cc1
r2_gen_304528,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccnnc3N(C)S(=O)(=O)Cc3ccccc3)n2)cc1
r2_gen_72239,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccnnc3N(C)SSC)n2)cc1
r2_gen_70193,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccnnc3N(S)S(C)(=O)=O)n2)cc1
r2_gen_15485,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(C)nnc(C)c3NS(C)(=O)=O)n2)cc1
r2_gen_211,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N)ncn3)n2)cc1
r2_gen_201383,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N)nc(N(C)S(C)(=O)=O)c3N(C(F)F)S(C)(=O)=O)n2)cc1
r2_gen_251503,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NN=C(O)S(C)(=O)=O)ccc3C)n2)cc1
r2_gen_224798,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N)nc(P)n3)n2)cc1
r2_gen_265664,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NN(C)S(C)(=O)=O)cc(C(F)(F)F)n3)n2)cc1
r2_gen_11215,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NN(C)S(C)(=O)=O)cc(C)n3)n2)cc1
r2_gen_171318,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N)nnc3O)n2)cc1
r2_gen_219917,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NNS)ccc3C)n2)cc1
r2_gen_200424,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(N)S(C)=O)ccn3)n2)cc1
r2_gen_56673,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NNS(C)(=O)=O)ccc3C)n2)cc1
r2_gen_159404,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NNS(C)(=O)=O)c(C)cn3)n2)cc1
r2_gen_48751,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccn(N(S(C)(=O)=O)S(C)(=O)=O)c3)n2)cc1
r2_gen_155103,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N=O)ccc3C)n2)cc1
r2_gen_172274,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N=O)ccc3NS(C)(=O)=O)n2)cc1
r2_gen_269749,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(C(N)=O)ccc(C)c3-c3ccccc3)n2)cc1
r2_gen_230127,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(/C=N\O)ccc(C)c3N(C)S(C)(=O)=O)n2)cc1
r2_gen_19638,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(C(N)=O)ccc(C)c3N(C)S(C)(=O)=O)n2)cc1
r2_gen_78807,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(O)C(F)F)ccn3)n2)cc1
r2_gen_91424,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc([N+](=O)O)ccc3C)n2)cc1
r2_gen_273191,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc([N+](=O)[O-])ccc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_76923,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(O)S(C)(=O)=O)ccc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_75778,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NOS(C)(=O)=O)c(C)cn3)n2)cc1
r2_gen_189220,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(O)S(C)(=O)=O)cnc3C)n2)cc1
r2_gen_76160,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(O)S(C)(=O)=O)ncc3C)n2)cc1
r2_gen_188838,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NOS(C)(=O)=O)ncc3C)n2)cc1
r2_gen_281696,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NP(C)(C)=O)c(S(C)(=O)=O)cc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_52153,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccn(P(C)(=O)O)c3)n2)cc1
r2_gen_253762,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS)c(C)cc3C)n2)cc1
r2_gen_122447,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NSC)ccc3C)n2)cc1
r2_gen_141138,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N=S)c(C)cc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_33533,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(C)C)ccc3N(S(C)(=O)=O)S(C)(=O)=O)n2)cc1
r2_gen_35140,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(C)C)c(C)cc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_67796,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NSC)ccn3)n2)cc1
r2_gen_28942,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S)C(C)C)ncc3C)n2)cc1
r2_gen_123201,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(SC)C(F)F)cnc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_81625,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N=S(C)(C)=O)ccc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_125868,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N[S+](C)(C)=O)c(C)cc3C)n2)cc1
r2_gen_106943,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N=S(C)(C)=O)c(C)cc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_5618,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N[S+](C)(C)=O)ncc3C)n2)cc1
r2_gen_165498,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N[S+](C)(C)=O)nc(C)n3)n2)cc1
r2_gen_78191,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(F)F)ccc3C)n2)cc1
r2_gen_222404,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(F)F)S(C)(=O)=O)ccc3C)n2)cc1
r2_gen_16174,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccn(S(C)=O)c3)n2)cc1
r2_gen_166039,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)=O)ncc3C)n2)cc1
r2_gen_197618,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)=O)nc(C)n3)n2)cc1
r2_gen_10406,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(=O)=O)ccc3C3=C(C)C(=O)C=C(C)C3)n2)cc1
r2_gen_24182,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(=O)=O)ccc3C3CC(=O)C(C)=S3(C)=O)n2)cc1
r2_gen_293404,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(=O)=O)ccc3C3=C(C)[SH](C)(=O)C(F)=C3)n2)cc1
r2_gen_172466,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(=O)=O)ccc3C3=C(C)S(=O)(=O)C(C)(C)C(C)=C3)n2)cc1
r2_gen_155058,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(=O)=O)ccc3C3=C(S(C)(=O)=O)[SH](C)(=O)C=C3)n2)cc1
r2_gen_94344,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(=O)=O)ccc3C3=C[SH](C)(=O)C(C)(C)C3)n2)cc1
r2_gen_43861,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(=O)=O)ccc3CBr)n2)cc1
r2_gen_32921,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N[S+](C)(=O)=O)ccc3C)n2)cc1
r2_gen_135993,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(=O)=O)ccc3Nc3ccccc3C)n2)cc1
r2_gen_124581,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(=O)=O)ccc3Nc3ccc(C)c(C)c3)n2)cc1
r2_gen_205109,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(=O)=O)ccc3N(C)N(C(F)F)S(C)(=O)=O)n2)cc1
r2_gen_163865,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(=O)=O)ccc3N(C)N(C)S(C)(=O)=O)n2)cc1
r2_gen_277682,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(=O)=O)ccc3N(C=O)[SH](C)(=O)F)n2)cc1
r2_gen_72703,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(=O)=O)ccc3N(C)[SH](C)(=O)F)n2)cc1
r2_gen_234272,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(=O)=O)ccc3N(C)[SH](=O)(F)S)n2)cc1
r2_gen_168207,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(=O)=O)ccc3N(C)S(=O)(=O)C(F)F)n2)cc1
r2_gen_225302,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(=O)=O)ccc3N(S(C)(=O)=O)[SH](C)(=O)F)n2)cc1
r2_gen_279950,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(=O)=O)ccc3S(C)(C)(C)=O)n2)cc1
r2_gen_18823,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(=O)=O)ccc3S)n2)cc1
r2_gen_245849,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(=O)=O)ccc3S(=O)(=O)C3(C)SC(C)=CS3(=O)=O)n2)cc1
r2_gen_57963,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(=O)=O)cc(C)c3CN)n2)cc1
r2_gen_29990,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(=O)=O)cc(C)c3N=C(C)O)n2)cc1
r2_gen_63583,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(=O)=O)c(C)cc3N(C(F)F)S(C)(=O)=O)n2)cc1
r2_gen_111441,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(=O)=O)cc(C)c3N(C)SC(C)C)n2)cc1
r2_gen_4803,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(=O)=O)c(C)cc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_204865,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3c(CNS(C)(=O)=O)ccc(C)c3N[SH](C)(C)=O)n2)cc1
r2_gen_174749,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(=O)=O)cc(N(C)F)c3)n2)cc1
r2_gen_115851,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(=O)=O)cc(N(C)[SH](C)(=O)F)c3)n2)cc1
r2_gen_79410,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(=O)=O)c(C=O)cc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_12240,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(NS(C)(=O)=O)cnc3S(C)(=O)=O)n2)cc1
r2_gen_200077,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccn(S(C)(=O)=O)c(=O)n3)n2)cc1
r2_gen_11108,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCC3=CC(NS(C)(=O)=O)=[N+]C=C3)n2)cc1
r2_gen_184526,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)S(C)(=O)(F)F)ccc3C)n2)cc1
r2_gen_183815,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCC3=CC(N(S(C)(=O)=O)S(C)(=O)=O)=C3)n2)cc1
r2_gen_72988,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)S(C)(=O)=O)ccc3[15C])n2)cc1
r2_gen_283030,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)S(C)(=O)=O)ccc3-c3ccc(C)nc3)n2)cc1
r2_gen_40064,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)S(C)(=O)=O)ccc3CF)n2)cc1
r2_gen_33905,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)S(C)(=O)=O)ccc3N(C)C(F)F)n2)cc1
r2_gen_12114,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)S(C)(=O)=O)ccc3N(C)C)n2)cc1
r2_gen_108954,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)S(C)(=O)=O)ccc3N(C(F)F)S(C)(=O)=O)n2)cc1
r2_gen_16917,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)S(C)(=O)=O)ccc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_290145,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)S(C)(=O)=O)ccc3N(C)[SH]=O)n2)cc1
r2_gen_152930,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)S(C)(=O)=O)ccc3N(C)S)n2)cc1
r2_gen_210504,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)S(C)(=O)=O)cc(C)c3Br)n2)cc1
r2_gen_96279,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)S(C)(=O)=O)cc(C)c3CO)n2)cc1
r2_gen_30539,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)S(C)(=O)=O)cc(C)c3N(C)S(C)(=O)=O)n2)cc1
r2_gen_106580,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)S(C)(=O)=O)c(C)cc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_145524,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)S(C)(=O)=O)c(C)cc3S(C)(=O)=O)n2)cc1
r2_gen_210310,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)S(C)(=O)=O)c(S)cn3)n2)cc1
r2_gen_223362,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)S(C)(=O)=O)c(S(C)(=O)=O)cc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_15541,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)S(C)(=O)=O)ncc3C)n2)cc1
r2_gen_32208,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)[SH](C)(C)=O)ccc3C)n2)cc1
r2_gen_81151,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)[SH](C)(C)=O)c(C)cc3C)n2)cc1
r2_gen_8893,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)[SH](C)(=O)F)ccc3C)n2)cc1
r2_gen_294247,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)[SH](C)(=O)F)ccc3N(C(F)F)S(C)(=O)=O)n2)cc1
r2_gen_62975,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)[SH](C)(=O)S)ccc3C)n2)cc1
r2_gen_43225,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)[SH](=O)(F)F)ccc3C)n2)cc1
r2_gen_259445,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)[SH](=O)(F)F)ccc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_149074,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)S(=O)(=O)C(C)(F)F)ccc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_81762,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)S(=O)(=O)C(F)F)ccc3C)n2)cc1
r2_gen_117610,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)S(=O)(=O)C(F)F)ccc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_244624,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)S(=O)(=O)CS(C)(=O)=O)ccc3C)n2)cc1
r2_gen_127023,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)S(=O)(=O)F)ccc3C)n2)cc1
r2_gen_153820,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)S(=O)(=O)F)ccc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_85757,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)S(=O)(=O)F)ccc3N[SH](C)(C)=O)n2)cc1
r2_gen_121828,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(C)(=O)=O)S(=O)(=O)S(C)(=O)=O)ccc3C)n2)cc1
r2_gen_142987,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(SC)[SH](C)(C)=O)c(C)cc3C)n2)cc1
r2_gen_165447,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(SC)[SH](C)F)ccn3)n2)cc1
r2_gen_129295,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(F)(F)F)S(C)(=O)=O)ccc3N(C)S(C)(=O)=O)n2)cc1
r2_gen_208344,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N(S(F)(F)F)[SH](C)(C)=O)ccc3C)n2)cc1
r2_gen_147446,,,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCC3(C)CN=[SH]3)n2)cc1
r2_gen_214273,3BZ3,FAK,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cc(N[SH](C)(C)=O)cc4c3C(=O)C=C(C)C4)n2)cc1
